748,mix_test_97,1607625624,0
749,mix_test_98,1607625624,0
750,mix_test_99,1607625624,0
751,mix_successive_0,1607625624,0
752,mix_successive_4,1607625624,0
753,mix_successive_6,1607625624,0
754,mix_successive_10,1607625624,0
755,mix_successive_16,1607625624,0
756,mix_successive_20,1607625624,0
757,mix_successive_21,1607625624,0
758,mix_successive_28,1607625624,0
759,mix_successive_30,1607625624,0
760,mix_successive_31,1607625624,0
761,mix_successive_32,1607625624,0
762,mix_successive_39,1607625624,0
763,mix_successive_40,1607625624,0
764,mix_successive_42,1607625624,0
765,mix_successive_43,1607625624,0
766,mix_successive_45,1607625624,0
767,mix_successive_46,1607625624,0
768,mix_successive_61,1607625624,0
769,mix_successive_64,1607625624,0
4186,d_neg_prec_star_01,1607625624,0
4187,d_neg_prec_star_02,1607625624,0
4188,d_neg_prec_star_03,1607625624,0
4189,u_neg_prec_star_01,1607625624,0
4190,u_neg_prec_star_02,1607625624,0
4191,u_neg_prec_star_03,1607625624,0
4192,notintsubject_o_neg_prec_star_01,1607625624,0
4193,notintsubject_o_neg_prec_star_02,1607625624,0
4194,notintsubject_o_neg_prec_star_03,1607625624,0
4195,x_neg_prec_star_01,1607625624,0
4196,x_neg_prec_star_02,1607625624,0
4197,x_neg_prec_star_03,1607625624,0
4198,X_neg_prec_star_01,1607625624,0
4199,X_neg_prec_star_02,1607625624,0
4200,X_neg_prec_star_03,1607625624,0
4201,s_neg_prec_star_01,1607625624,0
4202,s_neg_prec_star_02,1607625624,0
4203,p_neg_prec_star_01,1607625624,0
4204,p_neg_prec_star_02,1607625624,0
4205,p_neg_prec_star_03,1607625624,0
4206,p_neg_prec_star_04,1607625624,0
